"Plot Title: 21193664"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 21193664, SEN S/N: 21193664)","Intensity, Lux (LGR S/N: 21193664, SEN S/N: 21193664)","Coupler Attached (LGR S/N: 21193664)","Host Connected (LGR S/N: 21193664)","Stopped (LGR S/N: 21193664)","End Of File (LGR S/N: 21193664)"
1,06/02/22 10:00:00 PM,21.951,3272.2,,,,
2,06/02/22 10:15:00 PM,21.951,3272.2,,,,
3,06/02/22 10:30:00 PM,21.951,3272.2,,,,
4,06/02/22 10:45:00 PM,21.855,3272.2,,,,
5,06/02/22 11:00:00 PM,21.855,3272.2,,,,
6,06/02/22 11:15:00 PM,21.855,3272.2,,,,
7,06/02/22 11:30:00 PM,21.760,3272.2,,,,
8,06/02/22 11:45:00 PM,21.760,3272.2,,,,
9,06/03/22 12:00:00 AM,21.760,3272.2,,,,
10,06/03/22 12:15:00 AM,21.664,3272.2,,,,
11,06/03/22 12:30:00 AM,21.664,3272.2,,,,
12,06/03/22 12:45:00 AM,21.569,3272.2,,,,
13,06/03/22 01:00:00 AM,21.569,3272.2,,,,
14,06/03/22 01:15:00 AM,21.473,3272.2,,,,
15,06/03/22 01:30:00 AM,21.473,3272.2,,,,
16,06/03/22 01:45:00 AM,21.378,3272.2,,,,
17,06/03/22 02:00:00 AM,21.282,3272.2,,,,
18,06/03/22 02:15:00 AM,21.282,3272.2,,,,
19,06/03/22 02:30:00 AM,21.187,3272.2,,,,
20,06/03/22 02:45:00 AM,21.187,3272.2,,,,
21,06/03/22 03:00:00 AM,21.091,3272.2,,,,
22,06/03/22 03:15:00 AM,20.996,3272.2,,,,
23,06/03/22 03:30:00 AM,20.996,3272.2,,,,
24,06/03/22 03:45:00 AM,20.901,3272.2,,,,
25,06/03/22 04:00:00 AM,20.901,3272.2,,,,
26,06/03/22 04:15:00 AM,20.805,3272.2,,,,
27,06/03/22 04:30:00 AM,20.710,3272.2,,,,
28,06/03/22 04:45:00 AM,20.710,3272.2,,,,
29,06/03/22 05:00:00 AM,20.615,3272.2,,,,
30,06/03/22 05:15:00 AM,20.615,3272.2,,,,
31,06/03/22 05:30:00 AM,20.519,3272.2,,,,
32,06/03/22 05:45:00 AM,20.519,3272.2,,,,
33,06/03/22 06:00:00 AM,20.424,3272.2,,,,
34,06/03/22 06:15:00 AM,20.424,3272.2,,,,
35,06/03/22 06:30:00 AM,20.424,3272.2,,,,
36,06/03/22 06:45:00 AM,20.329,3272.2,,,,
37,06/03/22 07:00:00 AM,20.329,3272.2,,,,
38,06/03/22 07:15:00 AM,20.234,3272.2,,,,
39,06/03/22 07:30:00 AM,20.234,3272.2,,,,
40,06/03/22 07:45:00 AM,20.138,3272.2,,,,
41,06/03/22 08:00:00 AM,20.138,3272.2,,,,
42,06/03/22 08:15:00 AM,20.138,3272.2,,,,
43,06/03/22 08:30:00 AM,20.043,3272.2,,,,
44,06/03/22 08:45:00 AM,20.043,3272.2,,,,
45,06/03/22 09:00:00 AM,20.043,3272.2,,,,
46,06/03/22 09:15:00 AM,19.948,3272.2,,,,
47,06/03/22 09:30:00 AM,19.948,3272.2,,,,
48,06/03/22 09:45:00 AM,19.948,3272.2,,,,
49,06/03/22 10:00:00 AM,19.853,3272.2,,,,
50,06/03/22 10:15:00 AM,19.758,3272.2,,,,
51,06/03/22 10:30:00 AM,19.758,3272.2,,,,
52,06/03/22 10:45:00 AM,19.758,3272.2,,,,
53,06/03/22 11:00:00 AM,19.662,3272.2,,,,
54,06/03/22 11:15:00 AM,19.662,3272.2,,,,
55,06/03/22 11:30:00 AM,19.567,3272.2,,,,
56,06/03/22 11:45:00 AM,19.567,3272.2,,,,
57,06/03/22 12:00:00 PM,19.567,3272.2,,,,
58,06/03/22 12:15:00 PM,19.567,3272.2,,,,
59,06/03/22 12:30:00 PM,19.472,3272.2,,,,
60,06/03/22 12:45:00 PM,19.472,3272.2,,,,
61,06/03/22 01:00:00 PM,19.472,3272.2,,,,
62,06/03/22 01:15:00 PM,19.567,3272.2,,,,
63,06/03/22 01:30:00 PM,19.567,3272.2,,,,
64,06/03/22 01:45:00 PM,19.567,3272.2,,,,
65,06/03/22 02:00:00 PM,19.567,3272.2,,,,
66,06/03/22 02:15:00 PM,19.662,3272.2,,,,
67,06/03/22 02:30:00 PM,19.662,3272.2,,,,
68,06/03/22 02:45:00 PM,19.758,3272.2,,,,
69,06/03/22 03:00:00 PM,19.758,3272.2,,,,
70,06/03/22 03:15:00 PM,19.853,3272.2,,,,
71,06/03/22 03:30:00 PM,19.853,3272.2,,,,
72,06/03/22 03:45:00 PM,19.948,3272.2,,,,
73,06/03/22 04:00:00 PM,19.948,3272.2,,,,
74,06/03/22 04:15:00 PM,20.043,3272.2,,,,
75,06/03/22 04:30:00 PM,20.138,3272.2,,,,
76,06/03/22 04:45:00 PM,20.138,3272.2,,,,
77,06/03/22 05:00:00 PM,20.234,3272.2,,,,
78,06/03/22 05:15:00 PM,20.329,3272.2,,,,
79,06/03/22 05:30:00 PM,20.424,3272.2,,,,
80,06/03/22 05:45:00 PM,20.519,3272.2,,,,
81,06/03/22 06:00:00 PM,20.615,3272.2,,,,
82,06/03/22 06:15:00 PM,20.710,3272.2,,,,
83,06/03/22 06:30:00 PM,20.805,3272.2,,,,
84,06/03/22 06:45:00 PM,20.901,3272.2,,,,
85,06/03/22 07:00:00 PM,20.996,3272.2,,,,
86,06/03/22 07:15:00 PM,20.996,3272.2,,,,
87,06/03/22 07:30:00 PM,21.091,3272.2,,,,
88,06/03/22 07:45:00 PM,21.091,3272.2,,,,
89,06/03/22 08:00:00 PM,21.091,3272.2,,,,
90,06/03/22 08:15:00 PM,21.187,3272.2,,,,
91,06/03/22 08:30:00 PM,21.187,3272.2,,,,
92,06/03/22 08:45:00 PM,21.282,3272.2,,,,
93,06/03/22 09:00:00 PM,21.282,3272.2,,,,
94,06/03/22 09:15:00 PM,21.282,3272.2,,,,
95,06/03/22 09:30:00 PM,21.378,3272.2,,,,
96,06/03/22 09:45:00 PM,21.378,3272.2,,,,
97,06/03/22 10:00:00 PM,21.378,3272.2,,,,
98,06/03/22 10:15:00 PM,21.378,3272.2,,,,
99,06/03/22 10:30:00 PM,21.378,3272.2,,,,
100,06/03/22 10:45:00 PM,21.378,3272.2,,,,
101,06/03/22 11:00:00 PM,21.473,3272.2,,,,
102,06/03/22 11:15:00 PM,21.473,3272.2,,,,
103,06/03/22 11:30:00 PM,21.378,3272.2,,,,
104,06/03/22 11:45:00 PM,21.378,3272.2,,,,
105,06/04/22 12:00:00 AM,21.378,3272.2,,,,
106,06/04/22 12:15:00 AM,21.378,3272.2,,,,
107,06/04/22 12:30:00 AM,21.378,3272.2,,,,
108,06/04/22 12:45:00 AM,21.282,3272.2,,,,
109,06/04/22 01:00:00 AM,21.282,3272.2,,,,
110,06/04/22 01:15:00 AM,21.282,3272.2,,,,
111,06/04/22 01:30:00 AM,21.187,3272.2,,,,
112,06/04/22 01:45:00 AM,21.187,3272.2,,,,
113,06/04/22 02:00:00 AM,21.187,3272.2,,,,
114,06/04/22 02:15:00 AM,21.091,3272.2,,,,
115,06/04/22 02:30:00 AM,21.091,3272.2,,,,
116,06/04/22 02:45:00 AM,21.091,3272.2,,,,
117,06/04/22 03:00:00 AM,20.996,3272.2,,,,
118,06/04/22 03:15:00 AM,20.996,3272.2,,,,
119,06/04/22 03:30:00 AM,20.901,3272.2,,,,
120,06/04/22 03:45:00 AM,20.901,3272.2,,,,
121,06/04/22 04:00:00 AM,20.805,3272.2,,,,
122,06/04/22 04:15:00 AM,20.805,3272.2,,,,
123,06/04/22 04:30:00 AM,20.710,3272.2,,,,
124,06/04/22 04:45:00 AM,20.710,3272.2,,,,
125,06/04/22 05:00:00 AM,20.615,3272.2,,,,
126,06/04/22 05:15:00 AM,20.519,3272.2,,,,
127,06/04/22 05:30:00 AM,20.519,3272.2,,,,
128,06/04/22 05:45:00 AM,20.424,3272.2,,,,
129,06/04/22 06:00:00 AM,20.329,3272.2,,,,
130,06/04/22 06:15:00 AM,20.329,3272.2,,,,
131,06/04/22 06:30:00 AM,20.234,3272.2,,,,
132,06/04/22 06:45:00 AM,20.138,3272.2,,,,
133,06/04/22 07:00:00 AM,20.043,3272.2,,,,
134,06/04/22 07:15:00 AM,20.043,3272.2,,,,
135,06/04/22 07:30:00 AM,19.948,3272.2,,,,
136,06/04/22 07:45:00 AM,19.853,3272.2,,,,
137,06/04/22 08:00:00 AM,19.758,3272.2,,,,
138,06/04/22 08:15:00 AM,19.758,3272.2,,,,
139,06/04/22 08:30:00 AM,19.662,3272.2,,,,
140,06/04/22 08:45:00 AM,19.567,3272.2,,,,
141,06/04/22 09:00:00 AM,19.472,3272.2,,,,
142,06/04/22 09:15:00 AM,19.472,3272.2,,,,
143,06/04/22 09:30:00 AM,19.377,3272.2,,,,
144,06/04/22 09:45:00 AM,19.282,3272.2,,,,
145,06/04/22 10:00:00 AM,19.282,3272.2,,,,
146,06/04/22 10:15:00 AM,19.187,3272.2,,,,
147,06/04/22 10:30:00 AM,19.092,3272.2,,,,
148,06/04/22 10:45:00 AM,19.092,3272.2,,,,
149,06/04/22 11:00:00 AM,18.996,3272.2,,,,
150,06/04/22 11:15:00 AM,18.996,3272.2,,,,
